x,y,z,r,g,b,size,mag,dist_pc,name
27.008644384260304,4.184913645898956,34.77840160623654,0.9953643035888672,0.9615452321370442,0.8731784820556641,1.4248402,7.231169,44.23253996758205,
24.29523041753084,6.090747578376832,32.63164693165031,0.9991184425354004,0.9602938524881999,0.854407787322998,1.3260434,7.3872113,41.13611319238002,
8.880690201061489,13.13890134519858,24.828367252498566,1.0,0.6204392353693644,0.39143484433492026,0.16254027,11.945195,29.460909820150395,
7.94368316286156,8.70289992255803,19.179368430484885,1.0,0.6655521710713704,0.41797186533610026,0.27975577,10.766105,22.509792150223667,
9.125094140022684,10.364307069507678,23.38421991202846,1.0,0.628879984219869,0.39639999071757,0.19308779,11.571226,27.15709750671878,
7.78714401633779,10.415794744530618,23.44414326834011,1.0,0.6225207805633545,0.39265928268432615,0.17643732,11.767048,26.809629719148194,
1.976853980957245,11.07566019500505,24.02864467342297,1.0,0.5767646153767905,0.365743891398112,0.16621621,11.896633,26.53213080886765,
0.5174699972615396,8.361014368507186,27.23414044144175,1.0,0.625315809249878,0.3943034172058105,0.15954226,11.985621,28.493380670826383,
0.585053420852255,9.926456947020126,36.12319115783198,1.0,0.9451806259155273,0.8148039865493775,1.4653367,7.170313,37.46680897076192,
14.589177609127791,6.967742200906162,42.3078516074315,0.9904927444458008,0.963169085184733,0.8975362777709961,1.3105655,7.4127064,45.291807673412734,
13.185890903956185,2.8680474923458963,29.946998426925287,1.0,0.6390901883443196,0.40240599314371744,0.16779886,11.876055,32.846858755924465,
6.949779718145296,7.9398533968083,48.43414072361624,1.0,0.7171171267827352,0.44830419222513834,0.20529722,11.438085,49.570219867664626,
1.144812163901306,2.2008206956840413,42.07548815734407,0.9736352634429931,0.9687882455190022,0.9818236827850342,2.8312728,5.7400913,42.148557630172455,
-13.833659829501215,11.36063030116038,15.126949394036469,1.0,0.8702063242594401,0.6471458005905152,1.380232,7.3002396,23.43626811349749,
-26.622579275591562,16.64765006519544,36.922094181242436,0.9928074550628662,0.9623975149790446,0.885962724685669,1.1638576,7.6705008,48.46799994539589,
-20.519742547298453,2.008511184904724,33.92447927307574,1.0,0.6384430408477784,0.40202531814575193,0.19266652,11.575969,39.69841615652498,
-14.403530070396641,21.704708200303457,22.460215686448173,1.0,0.7737960815429688,0.5206073570251465,0.35275668,10.262624,34.395018901447244,
-15.366934044791961,21.10833874275969,26.05952154586459,1.0,0.891027946472168,0.6861913728713989,0.6494957,8.937119,36.88906734542711,
-14.542011455147623,27.90336739158715,28.880344917293236,1.0,0.6933207432428996,0.4343063195546468,0.1922847,11.5802765,42.709979296334936,
-8.243812758466026,33.441693409623525,33.75371451708939,1.0,0.7694613138834635,0.5149179744720459,0.28533715,10.723208,48.22468818562828,
-4.183506814354503,11.006625482996458,12.230068220558051,1.0,0.6789011081059774,0.4258241812388102,0.45882055,9.691786,16.97710524406919,
-6.927987639347511,6.976775960873556,10.935456284295904,0.9707588148117066,0.9697470617294311,0.9962059259414673,9.458133,3.120973,14.705666244170029,
-14.019344338145597,11.654693155058997,22.761562192449404,1.0,0.9403997611999512,0.803449432849884,1.1807002,7.639302,29.16269194794637,
-7.628199670069742,5.224899468766255,13.698217205652899,1.0,0.5880171457926433,0.372363026936849,0.22249839,11.263366,16.52664997143738,
-19.095801461271737,18.159624695224345,38.38382570317689,0.9957322788238525,0.9614225737253824,0.8713386058807373,1.0902395,7.8123903,46.55899137794517,
-13.589754484329381,11.466946859907635,33.51636370118402,1.0,0.6865537961324056,0.4303257624308268,0.31417164,10.514165,37.94099277802759,
-18.515239432810624,10.188567527210482,38.818380478463624,1.0,0.7330027262369792,0.4670660781860352,0.2621308,10.90741,44.19827669131003,
-3.446605309262082,4.241987451284942,13.063056602588492,1.0,0.7075783888498942,0.4426931699117025,0.7533156,8.615115,14.160402307036453,
-1.0965586943212635,16.080588445665825,36.4554932403337,0.9839041900634765,0.9653652699788411,0.9304790496826172,1.6326748,6.9355016,39.85963814593641,
-1.0553152802642962,3.7108808089328513,16.413649886205576,1.0,0.6072474241256715,0.38367495536804197,0.19352245,11.566343,16.860967626616265,
-3.1318562993882884,3.232651046565174,42.025362672672735,0.9898743343353271,0.9633752218882242,0.9006283283233643,1.344705,7.356865,42.26570316981077,
-0.7306272685420239,1.3200714675217997,13.004273172155482,1.0,0.5655612627665202,0.35915368398030595,0.17900519,11.735672,13.091505857652326,
-23.47979188580342,-25.395969203254563,26.366325632118876,1.0,0.9226647567749023,0.761328797340393,0.7388544,8.657206,43.490677232163485,
-0.09020865619563248,-9.611400245935242,10.161097561146926,1.0,0.6151768048604329,0.38833929697672526,0.30618587,10.570074,13.98696021072351,
-4.983237771763583,-10.341921997131973,16.558805725046156,1.0,0.6676553328831991,0.41920901934305826,0.6085772,9.078422,20.148996409859098,
-21.251103860669275,-17.65255577560349,25.07553328430197,1.0,0.6784139235814413,0.42553760210673014,0.17571597,11.775944,37.30957665532913,
-24.879576654216205,-16.794198057837647,35.989644541413675,0.9983955574035644,0.9605348141988118,0.8580222129821777,1.1829404,7.6351857,46.86462351407728,
-6.629111141334388,-3.926976318004492,8.073967448104886,1.0,0.6837049961090088,0.4286499977111816,0.62289864,9.027913,11.160430452244624,
